"table_name","column_name","data_type"
"mstr_pcam_f_timeexpense","project_task_id","bigint"
"mstr_pcam_f_timeexpense","prod_id","bigint"
"mstr_pcam_f_timeexpense","warehouse_id","bigint"
"mstr_pcam_f_timeexpense","tel_qty","numeric"
"mstr_pcam_f_timeexpense","tel_amt","numeric"
"mstr_pcam_f_timeexpense","tel_amt_doc","numeric"
"mstr_pcam_f_timeexpense","tel_amt_ref","numeric"
"mstr_pcam_f_timeexpense","cost_center_id","bigint"
"mstr_pcam_f_timeexpense","timetype_id","bigint"
"mstr_pcam_f_timeexpense","tel_amt_supp","numeric"
"mstr_pcam_f_timeexpense","tel_amt_supp_doc","numeric"
"mstr_pcam_f_timeexpense","tel_amt_supp_ref","numeric"
"mstr_pcam_f_timeexpense","is_dirty","boolean"
"mstr_fram_f_acct_v","live_conn","integer"
"mstr_fram_f_acct_v","f_acct_id","bigint"
"mstr_fram_f_acct_v","tenant_id","bigint"
"mstr_fram_f_acct_v","org_id","bigint"
"mstr_fram_f_acct_v","date_id","timestamp without time zone"
"mstr_fram_f_acct_v","acct_schema_id","bigint"
"mstr_fram_f_acct_v","cost_center_id","bigint"
"mstr_fram_f_acct_v","sub_acct_id","bigint"
"mstr_pcam_f_timesheet","f_timesheet_id","bigint"
"mstr_pcam_f_timesheet","tenant_id","bigint"
"mstr_pcam_f_timesheet","org_id","bigint"
"mstr_pcam_f_timesheet","date_id","timestamp without time zone"
"mstr_pcam_f_timesheet","cost_center_id","bigint"
"mstr_pcam_f_timesheet","bpartner_id","bigint"
"mstr_pcam_f_timesheet","project_id","bigint"
"mstr_pcam_f_timesheet","project_phase_id","bigint"
"mstr_fram_f_acct_v","acct_id","bigint"
"mstr_pcam_f_timesheet","project_task_id","bigint"
"mstr_pcam_f_timesheet","employee_id","bigint"
"mstr_pcam_f_timesheet","activity_id","bigint"
"mstr_pcam_f_timesheet","prod_id","bigint"
"mstr_pcam_f_timesheet","prod_family_id","bigint"
"mstr_pcam_f_timesheet","request_id","bigint"
"mstr_pcam_f_timesheet","ts_sourcetype_id","bigint"
"mstr_pcam_f_timesheet","spent_hours","numeric"
"mstr_pcam_f_timesheet","hours_costamt","numeric"
"mstr_pcam_f_timesheet","request_update_id","bigint"
"mstr_pcam_f_timesheet","timetype_id","bigint"
"mstr_pcam_f_timesheet","hours_coststandardamt","numeric"
"mstr_pcam_f_timesheet","hours_totalamt","numeric"
"mstr_fram_f_acct_v","acct_sign_id","bigint"
"mstr_fram_f_acct_v","bpartner_id","bigint"
"mstr_fram_f_acct_v","employee_id","bigint"
"mstr_fram_f_acct_v","project_id","bigint"
"mstr_fram_f_acct_v","project_phase_id","bigint"
"mstr_fram_f_acct_v","project_task_id","bigint"
"mstr_fram_f_acct_v","activity_id","bigint"
"mstr_fram_f_acct_v","acct_usrdef1_id","bigint"
"mstr_fram_f_acct_v","acct_usrdef2_id","bigint"
"mstr_fram_f_acct_v","asset_id","bigint"
"mstr_fram_f_acct_v","prod_id","bigint"
"mstr_fram_f_acct_v","locator_id","bigint"
"mstr_fram_f_acct_v","campaign_id","bigint"
"mstr_fram_f_acct_v","gl_category_id","bigint"
"mstr_fram_f_acct_v","src_currency_id","bigint"
"mstr_fram_f_acct_v","doc_basetype_id","bigint"
"mstr_fram_f_acct_v","salesregion_id","bigint"
"mstr_fram_f_acct_v","contract_id","bigint"
"mstr_fram_f_acct_v","acct_amt","numeric"
"mstr_fram_f_acct_v","acct_amt_d","numeric"
"mstr_fram_f_acct_v","acct_amt_c","numeric"
"mstr_fram_f_acct_v","tax_amt","numeric"
"mstr_fram_f_acct_v","acct_qty","numeric"
"mstr_fram_f_acct_v","src_amt","numeric"
"mstr_fram_f_acct_v","src_amt_d","numeric"
"mstr_fram_f_acct_v","src_amt_c","numeric"
"mstr_fram_f_cf_realized_trng","tenant_id","bigint"
"mstr_fram_f_cf_realized_trng","cf_line_id","bigint"
"mstr_fram_f_cf_realized_trng","mnth_id","bigint"
"mstr_fram_f_cf_realized_trng","value_r_trng","numeric"
"mstr_l_request_billable","tenant_id","integer"
"mstr_l_request_billable","org_id","integer"
"mstr_l_request_processed","tenant_id","integer"
"mstr_l_request_processed","org_id","integer"
"mstr_paam_f_requisition_line_v","live_conn","integer"
"mstr_paam_f_requisition_line_v","f_requisition_line_id","bigint"
"mstr_paam_f_requisition_line_v","tenant_id","bigint"
"mstr_paam_f_requisition_line_v","org_id","bigint"
"mstr_paam_f_requisition_line_v","cost_center_id","bigint"
"mstr_paam_f_requisition_line_v","requisition_line_id","bigint"
"mstr_paam_f_requisition_line_v","requisition_line_no","bigint"
"mstr_paam_f_requisition_line_v","requisition_id","bigint"
"mstr_paam_f_requisition_line_v","requisition_date","timestamp without time zone"
"mstr_paam_f_requisition_line_v","bpartner_id","bigint"
"mstr_paam_f_requisition_line_v","sales_rep_id","bigint"
"mstr_paam_f_requisition_line_v","charge_id","bigint"
"mstr_paam_f_requisition_line_v","prod_id","bigint"
"mstr_paam_f_requisition_line_v","warehouse_id","bigint"
"mstr_paam_f_requisition_line_v","currency_id","bigint"
"mstr_paam_f_requisition_line_v","project_id","bigint"
"mstr_paam_f_requisition_line_v","project_phase_id","bigint"
"mstr_paam_f_requisition_line_v","project_task_id","bigint"
"mstr_paam_f_requisition_line_v","activity_id","bigint"
"mstr_paam_f_requisition_line_v","employee_id","bigint"
"mstr_paam_f_requisition_line_v","requisition_qty","numeric"
"mstr_paam_f_requisition_line_v","prod_volume","numeric"
"mstr_paam_f_requisition_line_v","prod_netweight","numeric"
"mstr_paam_f_requisition_line_v","requisition_amt","numeric"
"mstr_paam_f_requisition_line_v","requisition_amt_doc","numeric"
"mstr_paam_f_requisition_line_v","requisition_amt_ref","numeric"
"mstr_r_bpartner_bpgroup","tenant_id","bigint"
"mstr_r_bpartner_bpgroup","org_id","bigint"
"mstr_r_bpartner_bpgroup","bpartner_id","bigint"
"mstr_r_bpartner_bpgroup","bp_grp_id","bigint"
"mstr_r_bpartner_bplocation","tenant_id","bigint"
"mstr_r_bpartner_bplocation","org_id","bigint"
"mstr_r_bpartner_bplocation","bpartner_id","bigint"
"mstr_r_bpartner_bplocation","bp_location_id","bigint"
"mstr_r_counter_resource","tenant_id","bigint"
"mstr_r_counter_resource","org_id","bigint"
"mstr_r_counter_resource","counter_id","bigint"
"mstr_r_counter_resource","resource_id","bigint"
"mstr_r_countertype_index","tenant_id","bigint"
"mstr_r_countertype_index","org_id","bigint"
"mstr_r_countertype_index","countertype_id","bigint"
"mstr_r_countertype_index","indextype_id","bigint"
"mstr_r_opty_prod","tenant_id","bigint"
"mstr_r_opty_prod","org_id","bigint"
"mstr_r_opty_prod","opty_id","bigint"
"mstr_r_opty_prod","prod_id","bigint"
"mstr_r_phase_task","tenant_id","bigint"
"mstr_r_phase_task","org_id","bigint"
"mstr_r_phase_task","project_phase_id","bigint"
"mstr_r_phase_task","project_task_id","bigint"
"mstr_r_prod_prodfamily","tenant_id","bigint"
"mstr_r_prod_prodfamily","org_id","bigint"
"mstr_r_prod_prodfamily","prod_id","bigint"
"mstr_r_prod_prodfamily","prod_family_id","bigint"
"mstr_r_prod_prodfamily","prod_familytype_id","bigint"
"mstr_r_prod_scat_cat","prod_scat_cat_id","bigint"
"mstr_r_prod_scat_cat","tenant_id","bigint"
"mstr_r_prod_scat_cat","org_id","bigint"
"mstr_r_prod_scat_cat","prod_id","bigint"
"mstr_r_prod_scat_cat","prod_subcategory_id","bigint"
"mstr_r_prod_scat_cat","prod_category_id","bigint"
"mstr_r_prod_vendor","tenant_id","bigint"
"mstr_r_prod_vendor","org_id","bigint"
"mstr_r_prod_vendor","prod_id","bigint"
"mstr_r_prod_vendor","bpartner_id","bigint"
"mstr_r_prodfamily_familytype","tenant_id","bigint"
"mstr_r_prodfamily_familytype","org_id","bigint"
"mstr_r_prodfamily_familytype","prod_family_id","bigint"
"mstr_r_prodfamily_familytype","prod_familytype_id","bigint"
"mstr_r_proj_phase","tenant_id","bigint"
"mstr_r_proj_phase","org_id","bigint"
"mstr_r_proj_phase","project_id","bigint"
"mstr_r_proj_phase","project_phase_id","bigint"
"mstr_r_scat_cat","tenant_id","bigint"
"mstr_r_scat_cat","org_id","bigint"
"mstr_r_scat_cat","prod_subcategory_id","bigint"
"mstr_r_scat_cat","prod_category_id","bigint"
"mstr_r_spromise_campaign","tenant_id","bigint"
"mstr_r_spromise_campaign","org_id","bigint"
"mstr_r_spromise_campaign","spromiseline_id","bigint"
"mstr_r_spromise_campaign","campaign_id","bigint"
"mstr_scam_f_spromisealloc","tenant_id","bigint"
"mstr_scam_f_spromisealloc","org_id","bigint"
"mstr_scam_f_spromisealloc","spromisealloc_id","bigint"
"mstr_scam_f_spromisealloc","spromiseline_id","bigint"
"mstr_scam_f_spromisealloc","invoice_line_id","bigint"
"mstr_scam_f_spromisealloc","currency_id","bigint"
"mstr_scam_f_spromisealloc","doc_amount","numeric"
"mstr_scam_f_spromisealloc","invoice_date_id","timestamp without time zone"
"mstr_scam_f_spromisetrx","tenant_id","bigint"
"mstr_scam_f_spromisetrx","org_id","bigint"
"mstr_scam_f_spromisetrx","spromiseline_id","bigint"
"mstr_pcam_f_project_detail_v","live_conn","integer"
"mstr_scam_f_spromisetrx","bpartner_id","bigint"
"mstr_scam_f_spromisetrx","bp_location_id","bigint"
"mstr_scam_f_spromisetrx","salesregion_id","bigint"
"mstr_scam_f_spromisetrx","deliv_bpartner_id","bigint"
"mstr_scam_f_spromisetrx","deliv_location_id","bigint"
"mstr_scam_f_spromisetrx","invoice_id","bigint"
"mstr_scam_f_spromisetrx","invoice_line_id","bigint"
"mstr_scam_f_spromisetrx","order_line_id","bigint"
"mstr_scam_f_spromisetrx","doc_currency_id","bigint"
"mstr_scam_f_spromisetrx","cost_center_id","bigint"
"mstr_scam_f_spromisetrx","campaign_id","bigint"
"mstr_scam_f_spromisetrx","sales_rep_id","bigint"
"mstr_scam_f_spromisetrx","prod_id","bigint"
"mstr_scam_f_spromisetrx","prod_family_id","bigint"
"mstr_scam_f_spromisetrx","pricelist_id","bigint"
"mstr_scam_f_spromisetrx","project_id","bigint"
"mstr_scam_f_spromisetrx","project_phase_id","bigint"
"mstr_scam_f_spromisetrx","project_task_id","bigint"
"mstr_scam_f_spromisetrx","promo_version_id","bigint"
"mstr_scam_f_spromisetrx","activity_id","bigint"
"mstr_scam_f_spromisetrx","contract_id","bigint"
"mstr_scam_f_spromisetrx","soldqty","numeric"
"mstr_scam_f_spromisetrx","prod_volume","numeric"
"mstr_scam_f_spromisetrx","prod_netweight","numeric"
"mstr_scam_f_spromisetrx","soldamt","numeric"
"mstr_scam_f_spromisetrx","allocatedamt","numeric"
"mstr_scam_f_spromisetrx","estimatedamtgrant","numeric"
"mstr_scam_f_spromisetrx","adjestimatedamtgrant","numeric"
"mstr_scam_f_spromisetrx","totalestimatedamtgrant","numeric"
"mstr_scam_f_spromisetrx","doc_soldamt","numeric"
"mstr_scam_f_spromisetrx","doc_allocatedamt","numeric"
"mstr_scam_f_spromisetrx","doc_estimatedamtgrant","numeric"
"mstr_scam_f_spromisetrx","doc_adjestimatedamtgrant","numeric"
"mstr_scam_f_spromisetrx","doc_totalestimatedamtgrant","numeric"
"mstr_scam_f_spromisetrx","ref_soldamt","numeric"
"mstr_scam_f_spromisetrx","ref_allocatedamt","numeric"
"mstr_scam_f_spromisetrx","ref_estimatedamtgrant","numeric"
"mstr_scam_f_spromisetrx","ref_adjestimatedamtgrant","numeric"
"mstr_scam_f_spromisetrx","ref_totalestimatedamtgrant","numeric"
"mstr_scam_f_spromisetrx","invoice_date_id","timestamp without time zone"
"mstr_pcam_f_project_detail_v","f_project_detail_id","bigint"
"mstr_pcam_f_project_detail_v","tenant_id","bigint"
"mstr_pcam_f_project_detail_v","org_id","bigint"
"mstr_pcam_f_project_detail_v","project_detail_line","bigint"
"mstr_scam_f_campaign","f_campaign_id","bigint"
"mstr_scam_f_campaign","tenant_id","bigint"
"mstr_scam_f_campaign","org_id","bigint"
"mstr_scam_f_campaign","campaign_id","bigint"
"mstr_scam_f_campaign","costs","numeric"
"mstr_pcam_f_project_detail_v","contract_id","bigint"
"mstr_pcam_f_project_detail_v","project_id","bigint"
"mstr_pcam_f_project_detail_v","project_phase_id","bigint"
"mstr_pcam_f_project_detail_v","project_task_id","bigint"
"mstr_pcam_f_project_detail_v","bpartner_id","bigint"
"mstr_pcam_f_project_detail_v","sales_rep_id","bigint"
"mstr_pcam_f_project_detail_v","cost_center_id","bigint"
"mstr_pcam_f_project_detail_v","currency_id","bigint"
"mstr_pcam_f_project_detail_v","activity_id","bigint"
"mstr_pcam_f_project_detail_v","prod_category_id","bigint"
"mstr_pcam_f_project_detail_v","prod_id","bigint"
"mstr_pcam_f_project_detail_v","campaign_id","bigint"
"mstr_pcam_f_project_detail_v","planned_qty","numeric"
"mstr_pcam_f_project_detail_v","planned_amt_doc","numeric"
"mstr_pcam_f_project_detail_v","planned_amt","numeric"
"mstr_pcam_f_project_detail_v","planned_amt_ref","numeric"
"mstr_pcam_f_project_detail_v","committed_qty","numeric"
"mstr_pcam_f_project_detail_v","committed_amt_doc","numeric"
"mstr_pcam_f_project_detail_v","committed_amt","numeric"
"mstr_pcam_f_project_detail_v","committed_amt_ref","numeric"
"mstr_pcam_f_project_detail_v","realized_qty","numeric"
"mstr_pcam_f_project_detail_v","realized_amt_doc","numeric"
"mstr_pcam_f_project_detail_v","realized_amt","numeric"
"mstr_pcam_f_project_detail_v","realized_amt_ref","numeric"
"mstr_pcam_f_project_detail_v","invoiced_qty","numeric"
"mstr_pcam_f_project_detail_v","invoiced_amt_doc","numeric"
"mstr_pcam_f_project_detail_v","invoiced_amt","numeric"
"mstr_pcam_f_project_detail_v","invoiced_amt_ref","numeric"
"mstr_pcam_f_project_plans_v","live_conn","integer"
"mstr_pcam_f_project_plans_v","f_project_plan_id","bigint"
"mstr_pcam_f_project_plans_v","tenant_id","bigint"
"mstr_pcam_f_project_plans_v","org_id","bigint"
"mstr_pcam_f_project_plans_v","project_id","bigint"
"mstr_pcam_f_project_plans_v","currency_id","bigint"
"mstr_pcam_f_project_plans_v","activity_id","bigint"
"mstr_pcam_f_project_plans_v","bpartner_id","bigint"
"mstr_pcam_f_project_plans_v","sales_rep_id","bigint"
"mstr_pcam_f_project_plans_v","campaign_id","bigint"
"mstr_pcam_f_project_plans_v","contract_id","bigint"
"mstr_pcam_f_project_plans_v","cost_center_id","bigint"
"mstr_pcam_f_project_plans_v","planned_amt","numeric"
"mstr_pcam_f_project_plans_v","planned_amt_doc","numeric"
"mstr_pcam_f_project_plans_v","planned_amt_ref","numeric"
"mstr_pcam_f_project_plans_v","planned_hours","numeric"
"mstr_pcam_f_project_plans_v","committed_amt","numeric"
"mstr_pcam_f_project_plans_v","committed_amt_doc","numeric"
"mstr_pcam_f_project_plans_v","committed_amt_ref","numeric"
"mstr_pcam_f_project_plans_v","committed_hours","numeric"
"mstr_pcam_f_request_restime","tenant_id","bigint"
"mstr_pcam_f_request_restime","org_id","bigint"
"mstr_pcam_f_request_restime","request_id","bigint"
"mstr_pcam_f_request_restime","bpartner_id","bigint"
"mstr_pcam_f_request_restime","project_id","bigint"
"mstr_pcam_f_request_restime","project_phase_id","bigint"
"mstr_pcam_f_request_restime","project_task_id","bigint"
"mstr_pcam_f_request_restime","request_representative_id","bigint"
"mstr_pcam_f_request_restime","prod_family_id","bigint"
"mstr_pcam_f_request_restime","date_id","timestamp without time zone"
"mstr_pcam_f_request_restime","restime_1","numeric"
"mstr_pcam_f_timeexpense_v","live_conn","integer"
"mstr_pcam_f_timeexpense_v","f_timeexpenseline_id","bigint"
"mstr_pcam_f_timeexpense_v","tenant_id","bigint"
"mstr_pcam_f_timeexpense_v","org_id","bigint"
"mstr_pcam_f_timeexpense_v","cost_center_id","bigint"
"mstr_pcam_f_timeexpense_v","date_id","timestamp without time zone"
"mstr_pcam_f_timeexpense_v","timeexpense_id","bigint"
"mstr_pcam_f_timeexpense_v","activity_id","bigint"
"mstr_pcam_f_timeexpense_v","bpartner_id","bigint"
"mstr_pcam_f_timeexpense_v","campaign_id","bigint"
"mstr_pcam_f_timeexpense_v","currency_id","bigint"
"mstr_pcam_f_timeexpense_v","project_id","bigint"
"mstr_pcam_f_timeexpense_v","project_phase_id","bigint"
"mstr_pcam_f_timeexpense_v","project_task_id","bigint"
"mstr_pcam_f_timeexpense_v","prod_id","bigint"
"mstr_pcam_f_timeexpense_v","timetype_id","bigint"
"mstr_pcam_f_timeexpense_v","warehouse_id","bigint"
"mstr_pcam_f_timeexpense_v","tel_qty","numeric"
"mstr_pcam_f_timeexpense_v","tel_amt","numeric"
"mstr_pcam_f_timeexpense_v","tel_amt_doc","numeric"
"mstr_pcam_f_timeexpense_v","tel_amt_ref","numeric"
"mstr_pcam_f_timeexpense_v","tel_amt_supp","numeric"
"mstr_pcam_f_timeexpense_v","tel_amt_supp_doc","numeric"
"mstr_pcam_f_timeexpense_v","tel_amt_supp_ref","numeric"
"mstr_pcam_f_timesheet_v","live_conn","integer"
"mstr_pcam_f_timesheet_v","f_timesheet_id","bigint"
"mstr_pcam_f_timesheet_v","tenant_id","bigint"
"mstr_pcam_f_timesheet_v","org_id","bigint"
"mstr_pcam_f_timesheet_v","date_id","timestamp without time zone"
"mstr_pcam_f_timesheet_v","cost_center_id","bigint"
"mstr_pcam_f_timesheet_v","bpartner_id","bigint"
"mstr_pcam_f_timesheet_v","project_id","bigint"
"mstr_pcam_f_timesheet_v","project_phase_id","bigint"
"mstr_pcam_f_timesheet_v","project_task_id","bigint"
"mstr_pcam_f_timesheet_v","employee_id","bigint"
"mstr_pcam_f_timesheet_v","activity_id","bigint"
"mstr_pcam_f_timesheet_v","prod_id","bigint"
"mstr_pcam_f_timesheet_v","prod_family_id","bigint"
"mstr_pcam_f_timesheet_v","request_id","bigint"
"mstr_pcam_f_timesheet_v","request_update_id","bigint"
"mstr_pcam_f_timesheet_v","ts_sourcetype_id","bigint"
"mstr_pcam_f_timesheet_v","timetype_id","bigint"
"mstr_pcam_f_timesheet_v","spent_hours","numeric"
"mstr_pcam_f_timesheet_v","hours_costamt","numeric"
"mstr_r_spromise_invoice","tenant_id","bigint"
"mstr_r_spromise_invoice","org_id","integer"
"mstr_r_spromise_invoice","spromiseline_id","bigint"
"mstr_r_spromise_invoice","invoice_line_id","bigint"
"mstr_scam_f_cust_stat_hist","month_id","bigint"
"mstr_scam_f_cust_stat_hist","bpartner_id","bigint"
"mstr_scam_f_cust_stat_hist","tenant_id","bigint"
"mstr_scam_f_cust_stat_hist","org_id","bigint"
"mstr_scam_f_cust_stat_hist","tenure","bigint"
"mstr_scam_f_forecast_bpartner","f_forecast_bpartner_id","bigint"
"mstr_scam_f_forecast_bpartner","tenant_id","bigint"
"mstr_scam_f_forecast_bpartner","org_id","bigint"
"mstr_scam_f_forecast_bpartner","sales_forecast_id","bigint"
"mstr_scam_f_forecast_bpartner","prod_familytype_id","bigint"
"mstr_scam_f_forecast_bpartner","prod_family_id","bigint"
"mstr_scam_f_forecast_bpartner","prod_category_id","bigint"
"mstr_scam_f_forecast_bpartner","prod_subcategory_id","bigint"
"mstr_scam_f_forecast_bpartner","prod_id","bigint"
"mstr_scam_f_forecast_bpartner","mnth_id","bigint"
"mstr_scam_f_forecast_bpartner","bp_grp_id","bigint"
"mstr_scam_f_forecast_bpartner","bpartner_id","bigint"
"mstr_scam_f_forecast_bpartner","bp_location_id","bigint"
"mstr_scam_f_forecast_bpartner","forecast_qty","numeric"
"mstr_scam_f_forecast_bpartner","forecast_amt","numeric"
"mstr_scam_f_forecast_bpartner","forecast_margin","numeric"
"mstr_scam_f_forecast_bpartner","created","timestamp without time zone"
"mstr_scam_f_forecast_product","f_forecast_prod_id","bigint"
"mstr_scam_f_forecast_product","tenant_id","bigint"
"mstr_scam_f_forecast_product","org_id","bigint"
"mstr_scam_f_forecast_product","sales_forecast_id","bigint"
"mstr_scam_f_forecast_product","prod_familytype_id","bigint"
"mstr_scam_f_forecast_product","prod_family_id","bigint"
